Hits@1,Hits@5,Hits@10,MRR,NDCG@10,Num_Queries,Total_Time,name
0.5130638677981242,0.7106967396159,0.7668602054488611,0.5979249080159085,0.4134243183275357,8956,1175.117458820343,MiniLM-L6 + Reranker
0.5193166592228674,0.7218624385886556,0.7713264850379634,0.6055040692769589,0.42907599840495153,8956,2039.3345258235931,MiniLM-L6 + Enhanced + Reranker
0.5049129075480125,0.699084412684234,0.7501116569897276,0.5878722785824171,0.41059896192540646,8956,2118.68301653862,QA-MiniLM + Enhanced + Reranker
0.5190933452434122,0.7213041536400179,0.7718847699866012,0.6049579691188668,0.4307774630866063,8956,2053.3785655498505,MiniLM-L12 + Enhanced + Reranker
